INSTITUICAO_ENSINO_ALUNO_2020;NOME;IDADE_ALUNO_2020;ANOS_PM_2020;FASE_TURMA_2020;PONTO_VIRADA_2020;INDE_2020;INDE_CONCEITO_2020;PEDRA_2020;DESTAQUE_IEG_2020;DESTAQUE_IDA_2020;DESTAQUE_IPV_2020;IAA_2020;IEG_2020;IPS_2020;IDA_2020;IPP_2020;IPV_2020;IAN_2020;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVA_1_2022;REC_AVA_2_2022;REC_AVA_3_2022;REC_AVA_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022;IdAluno;Total_Presente;Total_Falta;Total_Justificada;IDADE_ALUNO_2021;IDADE_ALUNO_2022;Sexo
Escola Pública;ALUNO-312;11;1;2J;Não;8.508890666666668;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.1;7.5;8.5;5.833333333333333;8.277776666666666;10.0;2.0;J;Rede Decisão;Veterano;Ametista;7.946;9.0;9.6;4.4;7.8;8.8;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.8;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;M;2019.0;Sim;7.278024793650793;404.0;48.0;3.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;8.19047619047619;5.0;6.777777777777778;6.333333333333333;7.333333333333333;6.666666666666667;4.0;7.34375;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;6.70833;10.0;Fase 3 (7º e 8º ano);314;9.0;0.0;40.0;12;13;M
Escola Pública;ALUNO-313;8;0;0F;Não;7.900001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.50002;10.0;7.5;6.5;7.5;6.749995;10.0;0.0;P;Escola Pública;Veterano;Ametista;7.375;9.5;8.3;5.0;6.3;8.1;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;8.4;5.0;Nível 2 (5o e 6o ano);-2.0;1.0;J;2020.0;Não;7.073794270531402;464.0;118.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.743961352657005;5.0;6.833333333333333;6.333333333333333;7.333333333333333;Sem Nota;3.0;5.416666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.333333333333333;5.0;Fase 3 (7º e 8º ano);315;25.0;1.0;97.0;9;10;F
Rede Decisão/União;ALUNO-323;11;4;1B;Não;6.053335000000001;D;Quartzo;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;9.1;5.0;4.5;2.5;6.416665;5.0;1.0;B;Rede Decisão;Veterano;Quartzo;4.976;7.4;7.1;4.4;3.3;3.8;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;4.3;5.0;Nível 3 (7o e 8o ano);-2.0;1.0;B;2016.0;Sim;6.322731276895944;678.0;163.0;14.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;6.91668;9.217813051146384;5.0;5.083333333333334;4.166666666666667;6.0;Sem Nota;3.0;6.041666666666667;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Sem Recomendacao;Não;Não;5.833336666666666;5.0;Fase 3 (7º e 8º ano);325;143.0;2.0;198.0;12;13;M
Escola Pública;ALUNO-332;12;1;1H;Não;8.258057333333333;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.2;7.5;10.0;7.291666666666667;7.444443333333333;5.0;1.0;G;Escola Pública;Veterano;Topázio;8.342;9.0;9.6;7.5;7.4;8.3;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Não avaliado;Sim;9.8;5.0;Nível 2 (5o e 6o ano);-1.0;2.0;F;2019.0;Não;8.750002666666667;12.0;1.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;10.0;7.5;8.75;9.5;8.0;Sem Nota;3.0;6.666666666666666;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Sem Recomendacao;Não;Não;8.166670000000002;10.0;Fase 2 (5º e 6º ano);334;108.0;1.0;150.0;13;14;F
Rede Decisão/União;ALUNO-337;14;4;5B;Sim;8.952223333333334;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.9;10.0;7.0;9.166666666666666;9.111113333333332;10.0;5.0;B;Rede Decisão;Veterano;Ametista;7.661;7.5;8.1;7.5;7.3;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não;8.5;5.0;Nível 6 (2o EM);-1.0;6.0;A;2016.0;Sim;7.123577106726749;449.0;12.0;12.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0.0;7.580379978078188;8.125;7.98888888888889;7.666666666666667;6.3;10.0;4.0;8.75;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.111116666666666;5.0;Fase 7 (3º EM);339;26.0;0.0;307.0;15;16;F
Escola Pública;ALUNO-340;14;2;3C;Não;7.595277333333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;9.4;7.5;7.0;8.541666666666666;6.888883333333333;5.0;3.0;C;Escola Pública;Veterano;Ametista;7.8;8.8;8.1;7.5;7.0;8.3;Promovido de Fase;Promovido de Fase + Bolsa;Mantido na Fase atual;Não avaliado;Sim;9.1;5.0;Nível 5 (1o EM);-2.0;5.0;C;2018.0;Não;5.717800478632479;756.0;47.0;3.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.33334;6.073717948717948;7.5;2.494444444444444;4.666666666666667;2.566666666666666;0.25;4.0;6.875;Promovido de Fase;Mantido na Fase atual;Alocado em Fase anterior;Alocado em Fase anterior;Não;Não;6.166670000000001;5.0;Fase 6 (2º EM);342;68.0;5.0;102.0;15;16;M
Rede Decisão/União;ALUNO-342;11;4;2B;Não;8.133752000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.2;5.625;8.0;5.3125;8.5;10.0;2.0;B;Rede Decisão;Veterano;Ametista;7.392;8.5;6.7;7.5;7.6;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.4;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;A;2016.0;Sim;7.024874570707071;481.0;61.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;0.0;8.825757575757576;4.375;6.277777777777778;6.166666666666667;5.333333333333333;7.333333333333333;4.0;8.75;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.458337499999999;10.0;Fase 3 (7º e 8º ano);344;57.0;1.0;270.0;12;13;F
Escola Pública;ALUNO-345;8;1;0F;Não;8.5;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;10.0;7.5;10.0;7.5;5.74999;10.0;1.0;F;Escola Pública;Veterano;Ágata;6.764;9.5;5.0;7.5;4.2;7.7;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;10.0;Nível 1 (4o ano);0.0;1.0;J;2019.0;Não;5.72210322705314;755.0;179.0;17.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;7.041062801932369;7.5;1.333333333333333;0.6666666666666666;2.0;Sem Nota;3.0;5.416666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;6.777776666666666;5.0;Fase 2 (5º e 6º ano);347;126.0;2.0;121.0;9;10;F
Escola Pública;ALUNO-348;9;1;0D;Não;7.79167;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;10.0;6.25;9.5;2.5;7.83334;5.0;1.0;F;Escola Pública;Veterano;Ametista;7.558;10.0;8.8;7.5;6.4;7.7;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.5;5.0;Nível 2 (5o e 6o ano);-1.0;1.0;J;2019.0;Não;6.589433478260871;630.0;153.0;13.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.815217391304348;7.5;3.666666666666667;3.333333333333333;4.0;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;6.94444;5.0;Fase 2 (5º e 6º ano);350;25.0;0.0;35.0;10;11;M
Escola Pública;ALUNO-359;10;1;2F;Não;8.175279333333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;9.3;7.5;7.0;7.708333333333334;7.722219999999999;10.0;2.0;E;Escola Pública;Veterano;Ametista;7.326;8.0;5.0;7.5;8.0;8.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.1;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;I;2019.0;Não;7.925542577808901;162.0;26.0;1.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;7.709305944600063;7.5;6.944444444444444;5.333333333333333;7.0;8.5;4.0;8.28125;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase + Bolsa;Sim;Não;7.9166675;10.0;Fase 3 (7º e 8º ano);361;39.0;0.0;50.0;11;12;M
Escola Pública;ALUNO-364;9;1;1B;Não;7.813335;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.9;4.375;7.5;5.625;7.166665;10.0;2.0;A;Escola Pública;Veterano;Ágata;6.306;0.0;7.5;4.4;4.7;7.1;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.6;10.0;Nível 2 (5o e 6o ano);0.0;2.0;A;2019.0;Não;6.312788373897707;683.0;126.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.416679999999999;6.869488536155202;4.375;5.0;3.0;7.0;Sem Nota;3.0;6.041666666666667;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.77778;10.0;Fase 2 (5º e 6º ano);366;68.0;1.0;91.0;10;11;M
Rede Decisão/União;ALUNO-365;15;3;5G;Sim;8.396044333333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.58335;9.6;5.0;6.666666666666667;8.59375;9.125005000000002;10.0;6.0;C;Rede Decisão;Veterano;Ametista;7.376;9.2;6.9;5.0;6.5;6.9;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;7.9;10.0;Nível 6 (2o EM);0.0;7.0;A;2017.0;Sim;5.951307967320262;731.0;15.0;7.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;4.46764705882353;5.625;5.011111111111111;2.833333333333333;3.533333333333333;8.666666666666666;4.0;5.625;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;5.277776666666666;10.0;Fase 7 (3º EM);367;12.0;1.0;302.0;16;17;F
Escola Pública;ALUNO-370;13;1;3G;Sim;8.613335;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.75001;9.9;7.5;6.5;8.75;9.166669999999998;10.0;3.0;G;Escola Pública;Veterano;Ametista;8.196;7.9;8.9;6.3;9.1;9.0;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 4 (9o ano);-1.0;4.0;F;2019.0;Não;7.692119104617605;237.0;20.0;4.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;7.780032467532467;5.625;8.555555555555555;8.0;8.166666666666666;9.5;4.0;8.125;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Sim;Sim;8.5833375;5.0;Fase 5 (1º EM);372;43.0;0.0;63.0;14;15;M
Escola Pública;ALUNO-373;14;3;3M;Não;6.216666833333334;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;5.0;5.625;5.666666666666667;8.125;6.6666625;5.0;4.0;L;Escola Pública;Veterano;Quartzo;4.712;9.2;4.4;5.6;1.5;7.2;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;4.2;5.0;Nível 5 (1o EM);-1.0;5.0;C;2017.0;Não;5.711969322455323;757.0;48.0;4.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;6.646998834498834;5.0;2.911111111111111;5.666666666666667;2.9;0.1666666666666666;4.0;7.03125;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;6.111106666666666;5.0;Fase 6 (2º EM);375;63.0;0.0;109.0;15;16;F
Rede Decisão/União;ALUNO-375;10;4;2B;Sim;9.33542;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.5;7.5;9.5;9.6875;9.58334;10.0;2.0;B;Rede Decisão;Veterano;Topázio;8.858;9.5;10.0;7.5;8.1;7.5;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Não;8.9;10.0;Nível 2 (5o e 6o ano);0.0;3.0;B;2016.0;Sim;8.155073214424952;95.0;16.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.16668;8.893762183235868;5.625;6.688888888888887;5.0;6.333333333333333;8.733333333333333;4.0;8.59375;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;8.5;10.0;Fase 3 (7º e 8º ano);377;2.0;0.0;11.0;11;12;F
Rede Decisão/União;ALUNO-377;11;3;3G;Não;7.412223000000001;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.58335;6.7;4.375;6.0;8.541666666666666;8.111106666666666;10.0;3.0;G;Rede Decisão;Veterano;Ametista;7.11;8.8;7.5;5.6;4.2;7.5;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.9;10.0;Nível 3 (7o e 8o ano);0.0;3.0;F;2017.0;Sim;6.94278506049506;510.0;65.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.08333;8.08025308025308;5.0;4.722222222222222;6.333333333333333;5.0;2.833333333333333;4.0;7.65625;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;7.04166;10.0;Fase 3 (7º e 8º ano);379;33.0;51.0;222.0;12;13;M
Rede Decisão/União;ALUNO-378;15;4;5G;Não;7.969167;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.91667;9.7;3.75;7.0;8.125;8.25;10.0;6.0;C;Rede Decisão;Veterano;Ametista;7.441;6.7;7.8;4.4;7.7;7.8;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;7.3;10.0;Nível 6 (2o EM);0.0;7.0;A;2016.0;Sim;7.427454954248366;344.0;6.0;2.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.648039215686275;5.625;5.188888888888889;7.0;2.9;5.666666666666667;4.0;8.28125;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não;Não;7.388886666666666;10.0;Fase 7 (3º EM);380;33.0;0.0;15.0;16;17;M
Escola Pública;ALUNO-381;9;1;0D;Não;6.443336;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.8;2.5;8.5;2.5;4.16667;5.0;0.0;I;Escola Pública;Veterano;Ametista;7.052;9.5;8.3;6.3;6.1;7.8;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não avaliado;Não;6.6;5.0;Nível 2 (5o e 6o ano);-2.0;0.0;G;2019.0;Não;6.953207128205129;503.0;144.0;6.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;6.891025641025642;5.625;8.0;8.5;7.5;Sem Nota;2.0;5.625;Promovido de Fase;Promovido de Fase;Sem Recomendacao;Sem Recomendacao;Não;Não;7.25;5.0;Fase 2 (5º e 6º ano);383;68.0;0.0;49.0;10;11;M
Escola Pública;ALUNO-387;13;2;2R;Não;6.289445333333333;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;5.6;4.375;6.0;6.875;7.222216666666665;5.0;3.0;R;Escola Pública;Veterano;Ágata;6.19;7.9;5.8;5.0;6.6;7.3;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;5.9;5.0;Nível 4 (9o ano);-1.0;4.0;P;2018.0;Não;5.159305551302499;814.0;73.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;5.126395534290271;6.25;3.222222222222222;1.333333333333333;4.5;3.833333333333333;4.0;6.5625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;4.79166;5.0;Fase 5 (1º EM);389;6.0;0.0;59.0;14;15;M
Escola Pública;ALUNO-388;12;2;2C;Não;7.0419453333333335;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;8.8;7.5;5.5;6.875;7.222216666666665;5.0;2.0;C;Escola Pública;Veterano;Ágata;6.007;9.5;3.8;7.5;3.8;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.7;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;A;2018.0;Não;6.445768751322752;651.0;116.0;11.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.756613756613756;7.5;2.5;2.333333333333333;2.666666666666667;Sem Nota;3.0;5.833333333333334;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;7.055553333333332;5.0;Fase 4 (9º ano);390;3.0;0.0;18.0;13;14;F
Rede Decisão/União;ALUNO-394;15;4;4F;Não;5.934999666666666;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.5;5.3;5.0;6.333333333333333;6.25;6.166665;5.0;4.0;F;Rede Decisão;Veterano;Ágata;6.053;7.1;5.3;6.9;5.2;7.2;Promovido de Fase;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não;6.7;5.0;Nível 6 (2o EM);-2.0;4.0;F;2016.0;Sim;7.056350274891774;468.0;38.0;9.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.5;8.895292207792206;5.0;7.266666666666666;6.0;7.333333333333333;8.466666666666667;4.0;7.65625;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.7916675;2.5;Fase 7 (3º EM);396;35.0;1.0;74.0;16;17;F
Escola Pública;ALUNO-396;15;1;4A;Não;7.454722;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.5;9.1;7.5;8.0;8.125;6.11111;5.0;5.0;A;Escola Pública;Veterano;Ametista;7.593;7.9;8.1;7.5;7.2;7.7;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;8.7;5.0;Nível 6 (2o EM);-1.0;6.0;A;2019.0;Não;6.241624113546868;698.0;14.0;14.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;6.083816678845451;7.5;4.988888888888888;8.166666666666666;1.533333333333333;5.266666666666667;4.0;7.1875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;6.333329999999999;5.0;Fase 7 (3º EM);398;56.0;0.0;75.0;16;17;M
Rede Decisão/União;ALUNO-404;13;4;3L;Não;8.318544833333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.9;4.375;6.666666666666667;8.59375;8.5416725;10.0;4.0;G;Rede Decisão;Veterano;Topázio;8.499;8.8;9.2;7.5;7.4;8.9;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não;8.3;10.0;Nível 4 (9o ano);0.0;5.0;L;2016.0;Sim;8.940600419054803;6.0;4.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.33334;9.660633484162895;8.125;8.511111111111111;8.833333333333334;8.333333333333334;8.366666666666667;4.0;8.4375;Promovido de Fase;Mantido na Fase atual;Mantido na Fase + Bolsa;Promovido de Fase + Bolsa;Não;Sim;9.0833375;10.0;Fase 5 (1º EM);406;85.0;34.0;200.0;14;15;F
